Type,Title,eclrow,Content,eclrow7,Content8,Image
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-X41500C19K057ALL ,Useful luminous flux, 2 190,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-X41500C43C058ALL ,Useful luminous flux, 2 430,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-X41500C43E058ALL ,Useful luminous flux, 2 430,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-X41500C31G058ALL ,Useful luminous flux, 2 310,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-X41500C31H058ALL ,Useful luminous flux, 2 310,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-XX1500C19K057ALL ,Useful luminous flux, 2 190,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-XX1500C43E058ALL ,Useful luminous flux, 2 430,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-XX1500C31G058ALL ,Useful luminous flux, 2 310,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3625012F-XXN100E02H057ALL ,Useful luminous flux, 4 020,Energy consumption in on-mode, 26,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4832016H-X41500E36K057ALL ,Useful luminous flux, 4 360,Energy consumption in on-mode, 34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3624012H-X41500D27K057ALL ,Useful luminous flux, 3 270,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-XX1500D46H058ALL ,Useful luminous flux, 3 460,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-XX1500E61G058ALL ,Useful luminous flux, 4 610,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65001914K3 ,Useful luminous flux, 1 380,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65001931K3 ,Useful luminous flux, 1 545,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65002002K3 ,Useful luminous flux, 3 375,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65002003K4 ,Useful luminous flux, 6 385,Energy consumption in on-mode, 35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65002009K3 ,Useful luminous flux, 7 900,Energy consumption in on-mode, 53,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 461484 ,Useful luminous flux, 2 900,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 INTEC LIGHT , M-VEYRON-3-KS ,Useful luminous flux, 450,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-XX1500D46G058ALL ,Useful luminous flux, 3 640,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-XX1500E61H057ALL ,Useful luminous flux, 4 610,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-XX1500E86E058ALL ,Useful luminous flux, 4 860,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-XX1500E61H047ALL ,Useful luminous flux, 4 610,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-XX1500E86E048ALL ,Useful luminous flux, 4 860,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-XX1500E61G048ALL ,Useful luminous flux, 4 610,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-X41500D64G057ALL ,Useful luminous flux, 3 640,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-X41500D64A058ALL ,Useful luminous flux, 3 640,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-XX1500D64A048ALL ,Useful luminous flux, 3 640,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-XX1500D64E048ALL ,Useful luminous flux, 3 640,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-X41500C43B058ALL ,Useful luminous flux, 2 430,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-XX1500C43A057ALL ,Useful luminous flux, 2 430,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-XX1500C43A058ALL ,Useful luminous flux, 2 430,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-XX1500C31H058ALL ,Useful luminous flux, 2 310,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2416008H-X41500C40G057ALL ,Useful luminous flux, 2 400,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65001934K3 ,Useful luminous flux, 580,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65001934K4 ,Useful luminous flux, 615,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65002002K4 ,Useful luminous flux, 3 545,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65002030K4 ,Useful luminous flux, 10 710,Energy consumption in on-mode, 71,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-XX1500D64A058ALL ,Useful luminous flux, 3 640,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-XX1500D64C058ALL ,Useful luminous flux, 3 640,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-XX1500E86B057ALL ,Useful luminous flux, 4 860,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-XX1500E86C058ALL ,Useful luminous flux, 4 860,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-X41500E86A057ALL ,Useful luminous flux, 4 860,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-XX1500E86A047ALL ,Useful luminous flux, 4 860,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4830016F-XX1500E86B047ALL ,Useful luminous flux, 4 860,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-X41500D46H057ALL ,Useful luminous flux, 3 460,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-X41500D64E058ALL ,Useful luminous flux, 3 640,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-X41500C43A057ALL ,Useful luminous flux, 2 430,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-X41500C43A058ALL ,Useful luminous flux, 2 430,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-2415008F-XX1500C31H057ALL ,Useful luminous flux, 2 310,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3625012F-XXN100E02G058ALL ,Useful luminous flux, 4 020,Energy consumption in on-mode, 26,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3625012F-XXN100E02H058ALL ,Useful luminous flux, 4 020,Energy consumption in on-mode, 26,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4832016H-X41500E80G057ALL ,Useful luminous flux, 4 800,Energy consumption in on-mode, 34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-4832016H-X41500E58H057ALL ,Useful luminous flux, 4 580,Energy consumption in on-mode, 34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3625012H-XXN100D42G058ALL ,Useful luminous flux, 3 420,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3625012H-XXN100D42H058ALL ,Useful luminous flux, 3 420,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65001977K4 ,Useful luminous flux, 5 490,Energy consumption in on-mode, 35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65001978K4 ,Useful luminous flux, 6 550,Energy consumption in on-mode, 43,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BEGA , 65002010K3 ,Useful luminous flux, 11 290,Energy consumption in on-mode, 76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Quantula Sp. z o.o , LINE-C (L/12M/96W/840/90/BK(RAL9005)V/STD/mS1/LENS/IP20) ,Useful luminous flux, 12 480,Energy consumption in on-mode, 96,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 461477 ,Useful luminous flux, 2 200,Energy consumption in on-mode, 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Tope Lighting , 600100005 ,Useful luminous flux, 1 248,Energy consumption in on-mode, 48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100010 ,Useful luminous flux, 1 872,Energy consumption in on-mode, 72,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100012 ,Useful luminous flux, 2 340,Energy consumption in on-mode, 90,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100013 ,Useful luminous flux, 2 808,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3625012F-XXN100D43K057ALL ,Useful luminous flux, 3 430,Energy consumption in on-mode, 26,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032699 ,Useful luminous flux, 900,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BEGA , 65001927K3 ,Useful luminous flux, 3 140,Energy consumption in on-mode, 26,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BEGA , 65001943K3 ,Useful luminous flux, 665,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BEGA , 65002027K4 ,Useful luminous flux, 1 790,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , M-LYKANQ140-3-KS ,Useful luminous flux, 360,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , M-WALK-RT-12-KS ,Useful luminous flux, 1 500,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Zumtobel Lighting GmbH , 10073549 ,Useful luminous flux, 1 770,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MATHIAS , 3475070 ,Useful luminous flux, 150,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , M-TWIN-18-KS ,Useful luminous flux, 2 150,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 CHF Lichttechnik GmbH , SMD2216-118089 ,Useful luminous flux, 1 282,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100008 ,Useful luminous flux, 1 248,Energy consumption in on-mode, 48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100009 ,Useful luminous flux, 1 872,Energy consumption in on-mode, 72,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100014 ,Useful luminous flux, 2 808,Energy consumption in on-mode, 108,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032446 ,Useful luminous flux, 1 050,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-X41500D28K057ALL ,Useful luminous flux, 3 280,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032460 ,Useful luminous flux, 1 050,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032484 ,Useful luminous flux, 1 350,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032514 ,Useful luminous flux, 1 500,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032583 ,Useful luminous flux, 2 000,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Brilliant , G99381/06 ,Useful luminous flux, 3 600,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Brilliant , G99387/75 ,Useful luminous flux, 4 100,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 emcoBad , 870-3812_750 ,Useful luminous flux, 975,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 emcoBad , 870-3812_1150 ,Useful luminous flux, 1 495,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tecna srl , P0617.00003.01 ,Useful luminous flux, 1 810,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Cooledge ,  RTILE-TUN-1200-TNW-C2 ,Useful luminous flux, 1 852,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Cooledge , RTILE-TUN-600-TNW-C2 ,Useful luminous flux, 1 035,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Zumtobel Lighting GmbH , 10073544 ,Useful luminous flux, 1 480,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ZIONELED , t99999999 ,Useful luminous flux, 657,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 VIZULO SIA , VASR-023-L-06-A02-730-Q28 ,Useful luminous flux, 15 030,Energy consumption in on-mode, 109,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 de-Light.de GmbH , COBL2835IP20XWW ,Useful luminous flux, 1 430,Energy consumption in on-mode, 75,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MATHIAS , 3475054 ,Useful luminous flux, 150,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MATHIAS , 3475052 ,Useful luminous flux, 150,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , M-COMPACT-18-KS ,Useful luminous flux, 2 335,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , M-TWIN-12-KS ,Useful luminous flux, 1 560,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Bemko Sp. z o.o. , LFS-050BL-4K ,Useful luminous flux, 5 000,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100002 ,Useful luminous flux, 624,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032477 ,Useful luminous flux, 1 350,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LEDmaxx GmbH , FA277CD ,Useful luminous flux, 806,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
" SEOUL SEMICONDUCTOR CO.,LTD ", SMJD-3622012F-XX1500D28K057ALL ,Useful luminous flux, 3 280,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 mobilux GmbH & Co.KG , 01660077 ,Useful luminous flux, 740,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 emcoBad , 870-3812_550 ,Useful luminous flux, 715,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 emcoBad , 870-3812_650 ,Useful luminous flux, 845,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Easylight , TK1363 ,Useful luminous flux, 660,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 emcoBad , 870-3812_1550 ,Useful luminous flux, 2 015,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032521 ,Useful luminous flux, 1 500,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MATHIAS , 3475071 ,Useful luminous flux, 150,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 CHF Lichttechnik GmbH , SMD2216-118090 ,Useful luminous flux, 1 473,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100001 ,Useful luminous flux, 624,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100006 ,Useful luminous flux, 1 248,Energy consumption in on-mode, 48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100007 ,Useful luminous flux, 1 248,Energy consumption in on-mode, 48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Tope Lighting , 600100011 ,Useful luminous flux, 2 340,Energy consumption in on-mode, 90,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032453 ,Useful luminous flux, 1 050,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032491 ,Useful luminous flux, 1 350,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032507 ,Useful luminous flux, 1 500,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032552 ,Useful luminous flux, 1 800,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032576 ,Useful luminous flux, 2 000,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032620 ,Useful luminous flux, 900,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032637 ,Useful luminous flux, 900,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Star-Light , 5949129032705 ,Useful luminous flux, 900,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Brilliant , G99390/75 ,Useful luminous flux, 3 500,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 mobilux GmbH & Co.KG , 01660076 ,Useful luminous flux, 740,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 mobilux GmbH & Co.KG , 01660079 ,Useful luminous flux, 740,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BEGA , 65001908K3 ,Useful luminous flux, 2 150,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BEGA , 65001944K4 ,Useful luminous flux, 1 540,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BEGA , 65002027K3 ,Useful luminous flux, 1 705,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
